date,product_id,price,promotion,holiday,weather_index,units_sold,day_of_week,month
2022-11-16,8,19.7135896046116,0,0,-0.1221765789353848,49,2,11
2022-11-17,8,18.19574523089444,0,0,-0.4356709802163009,40,3,11
2022-11-18,8,8.864120949392339,0,0,-0.9046718008135036,30,4,11
2022-11-19,8,18.023880915504545,0,0,1.0732364126096814,51,5,11
2022-11-20,8,10.732811592984527,0,1,1.0693982116592555,41,6,11
2022-11-21,8,12.43860204290734,1,0,1.1683566616975003,36,0,11
2022-11-22,8,16.251910906885495,1,0,1.9122354938531256,42,1,11
2022-11-23,8,15.993060377654617,0,0,-0.0487808895398308,36,2,11
2022-11-24,8,6.287797531268834,0,0,-1.441059057406747,45,3,11
2022-11-25,8,17.225104149816094,1,0,-0.5649206467186305,45,4,11
2022-11-26,8,7.330559147160415,0,0,0.5672510612665984,39,5,11
2022-11-27,8,6.2678759269110325,1,0,0.5337663935063002,44,6,11
2022-11-28,8,17.295227393633496,0,0,1.841219880236794,49,0,11
2022-11-29,8,11.076529523139708,0,0,-0.1599650690331934,44,1,11
2022-11-30,8,7.371414419384934,0,0,-0.5323508349481733,49,2,11
2022-12-01,8,12.297789300739764,1,0,-0.98580561567275,46,3,12
2022-12-02,8,11.674665814598256,0,0,-0.0575375156940044,47,4,12
2022-12-03,8,19.569011411145844,0,0,0.271583905728826,46,5,12
2022-12-04,8,12.78598632751572,0,0,0.655054427811184,46,6,12
2022-12-05,8,10.516944748805043,0,0,-1.0965602801805987,47,0,12
2022-12-06,8,13.059080409135367,0,1,-0.3211494207342557,38,1,12
2022-12-07,8,11.083745724360938,0,0,-0.7924673366672728,43,2,12
2022-12-08,8,5.012422693299026,0,0,0.7224805844236557,44,3,12
2022-12-09,8,10.538762400414964,0,0,-1.8353913963763455,48,4,12
2022-12-10,8,7.1008179441798855,0,0,1.2311155249786474,48,5,12
2022-12-11,8,9.040291148915353,0,0,-0.6993949060438415,49,6,12
2022-12-12,8,16.123558888118627,0,0,-0.6185846260367951,47,0,12
2022-12-13,8,15.007871896844737,0,0,0.4273098166059426,43,1,12
2022-12-14,8,18.08871078947729,0,0,-0.1364685381821069,44,2,12
2022-12-15,8,8.11923766922998,0,0,-0.969603586402118,43,3,12
2022-12-16,8,6.531532862231322,0,0,-0.2019535383275424,40,4,12
2022-12-17,8,5.893092770455626,0,0,-0.6688743259413797,50,5,12
2022-12-18,8,9.689613164663804,0,0,-2.6331693027377967,44,6,12
2022-12-19,8,14.040904079009549,0,0,-1.504649409005288,32,0,12
2022-12-20,8,8.96181811913906,1,0,0.4111154380678684,49,1,12
2022-12-21,8,9.400030335372396,0,0,0.2515268637322801,42,2,12
2022-12-22,8,7.749996372789648,0,0,0.5269505916732501,39,3,12
2022-12-23,8,11.48788213422582,0,0,-0.6867083871154636,42,4,12
2022-12-24,8,19.514839551134223,0,0,-0.98864831330878,43,5,12
2022-12-25,8,15.513626167294111,0,0,-0.5633907239894501,42,6,12
2022-12-26,8,9.683191085183015,0,0,-2.2158102338142003,35,0,12
2022-12-27,8,7.484988378368016,0,0,-0.3640335189612214,45,1,12
2022-12-28,8,16.955193540855717,1,0,1.9316996937918731,42,2,12
2022-12-29,8,18.54124247027972,1,0,-0.4975455819698454,44,3,12
2022-12-30,8,9.771498640383722,0,0,0.2969615704079103,37,4,12
2022-12-31,8,6.67342488600112,0,0,1.063038303448793,47,5,12
2023-01-01,8,17.155170311479523,1,0,1.1514342719830153,52,6,1
2023-01-02,8,14.439703554586876,0,0,-0.4735391855443943,45,0,1
2023-01-03,8,9.738510544919857,0,0,-0.1100061441787173,47,1,1
2023-01-04,8,8.797187657661402,0,0,-0.4449519125969803,44,2,1
2023-01-05,8,17.294670380900662,1,0,0.7222832126714799,39,3,1
2023-01-06,8,16.392331007153793,0,0,-0.4725498762237641,39,4,1
2023-01-07,8,11.381318070062228,0,0,-0.1662717216243548,43,5,1
2023-01-08,8,7.796186125817032,0,0,-0.3741966821130814,44,6,1
2023-01-09,8,19.800492005197395,1,0,-0.6159008808689053,40,0,1
2023-01-10,8,11.654006672136498,0,0,0.3756871765076169,43,1,1
2023-01-11,8,5.4882877868357,0,0,1.9997239290314064,43,2,1
2023-01-12,8,6.686810805263868,1,0,-0.7390352235496883,55,3,1
2023-01-13,8,8.471650662343583,0,0,-0.3153611228461542,44,4,1
2023-01-14,8,16.473922426739946,0,0,-0.4762315215592524,46,5,1
2023-01-15,8,19.953470068353845,0,0,0.5570538169587331,32,6,1
2023-01-16,8,13.358344521467394,1,0,-1.3171629989111024,53,0,1
2023-01-17,8,10.05806360650795,0,0,-0.6151307959796668,51,1,1
2023-01-18,8,19.610639959626003,0,0,-0.6698090103710037,38,2,1
2023-01-19,8,15.309411505638192,0,0,-1.003088620044347,32,3,1
2023-01-20,8,19.56046440483732,0,0,-0.146536319150837,34,4,1
2023-01-21,8,18.088444840290663,0,0,-0.9828161970895084,47,5,1
2023-01-22,8,15.514446642986227,0,0,-0.3215114049727299,47,6,1
2023-01-23,8,7.846670229873445,1,0,0.5082459892320148,48,0,1
2023-01-24,8,17.274256655294167,0,0,0.1594655276145278,39,1,1
2023-01-25,8,7.718350072927463,0,0,-0.2282307254111215,46,2,1
2023-01-26,8,17.405328021339145,0,0,0.6951629893199545,41,3,1
2023-01-27,8,14.917185340636552,0,0,-1.2306171615191897,51,4,1
2023-01-28,8,5.638976957038099,0,0,-0.4066434278547607,38,5,1
2023-01-29,8,15.947472408491349,0,0,0.429559802637221,41,6,1
2023-01-30,8,10.961164740084202,1,0,1.1905141677209972,39,0,1
2023-01-31,8,12.010047861029545,0,0,-1.74284013517497,41,1,1
2023-02-01,8,15.27444878411578,0,0,0.5442682631670488,45,2,2
2023-02-02,8,5.5328576358187895,0,0,0.42451337924909,46,3,2
2023-02-03,8,5.326184065072441,0,0,1.7678961790609415,45,4,2
2023-02-04,8,11.82971030668352,0,0,0.2666816255015847,43,5,2
2023-02-05,8,17.050404611137076,1,0,-0.0322600579751008,38,6,2
2023-02-06,8,5.925092081619084,0,0,-1.36982469022901,51,0,2
2023-02-07,8,8.04080601074141,1,0,-1.5199923078268849,47,1,2
2023-02-08,8,14.483944936560576,0,0,0.0298428056491337,46,2,2
2023-02-09,8,6.906977751536965,0,0,-0.2313388193557596,49,3,2
2023-02-10,8,15.474099325050894,0,0,-1.536138914837563,32,4,2
2023-02-11,8,14.31452346844881,0,0,0.3054115134174459,41,5,2
2023-02-12,8,9.928223513928366,0,0,0.2929803044712956,33,6,2
2023-02-13,8,7.124696906071326,0,0,1.8374637473222508,32,0,2
2023-02-14,8,19.272082611230097,0,0,0.2384525914663132,43,1,2
2023-02-15,8,14.02677082368364,0,0,1.7888884383317822,47,2,2
2023-02-16,8,19.144786578188203,0,0,0.4162649490130936,46,3,2
2023-02-17,8,8.533991926809225,1,0,0.164409611098254,51,4,2
2023-02-18,8,14.818477230441928,1,0,-0.0908926949497987,47,5,2
2023-02-19,8,12.991122002706248,0,0,-0.5341819675432289,44,6,2
2023-02-20,8,18.382982973073474,0,0,-1.1254875344596893,41,0,2
2023-02-21,8,12.22019180357996,0,0,-1.4851054816481128,45,1,2
2023-02-22,8,5.887197405242924,0,0,1.664242563279283,50,2,2
2023-02-23,8,17.91136713086148,0,0,-0.5715725607032697,36,3,2
2023-02-24,8,9.01671865217888,0,1,-0.4576639316272797,44,4,2
2023-02-25,8,16.116398673641548,0,0,1.9504798519226445,34,5,2
2023-02-26,8,5.587293959359546,0,0,2.0414514685488823,43,6,2
2023-02-27,8,8.89388140103685,1,0,0.7036116096454935,45,0,2
2023-02-28,8,18.68677954891953,0,0,0.9731334697109952,34,1,2
2023-03-01,8,10.610286465519703,0,0,1.722281635521566,44,2,3
2023-03-02,8,12.254442687998306,0,0,1.3674275375593488,44,3,3
2023-03-03,8,13.729574586699314,1,0,-0.5952245526860676,51,4,3
2023-03-04,8,12.54287772651443,1,1,-0.9228534503074212,56,5,3
2023-03-05,8,18.293479207908952,0,0,-0.3381052385350778,48,6,3
2023-03-06,8,8.2000089705206,0,0,-1.5214991458333906,47,0,3
2023-03-07,8,6.540813385920776,0,0,1.0403557909582737,49,1,3
2023-03-08,8,11.62151815988316,0,1,1.6247244794219446,48,2,3
2023-03-09,8,11.704084344374428,0,0,1.637203784414663,49,3,3
2023-03-10,8,11.937037151713138,1,0,-0.6345775304265219,40,4,3
2023-03-11,8,14.742473160072995,0,0,1.7241548091731982,52,5,3
2023-03-12,8,16.169036933939584,0,0,0.6310544451731128,37,6,3
2023-03-13,8,13.191263228257483,0,0,0.4891745720133137,37,0,3
2023-03-14,8,5.609685409945176,0,0,-0.7587752121535606,54,1,3
2023-03-15,8,9.50863592123582,0,0,-0.783160297787579,42,2,3
2023-03-16,8,12.83338834229744,0,0,0.4179547369305494,46,3,3
2023-03-17,8,11.087971118597553,0,0,-2.3245838667923606,36,4,3
2023-03-18,8,10.405676478373715,0,0,0.3731293761770757,46,5,3
2023-03-19,8,7.0819010719503686,1,0,1.016826809355132,52,6,3
2023-03-20,8,19.228899351738125,0,0,-0.3875681769446255,34,0,3
2023-03-21,8,16.727730477278264,0,0,0.1428861901736189,47,1,3
2023-03-22,8,18.0610242509513,0,0,0.3214409074755155,40,2,3
2023-03-23,8,7.468483451797906,0,0,0.2121623191757136,40,3,3
2023-03-24,8,11.916723827719435,0,0,-0.5506835866347123,36,4,3
2023-03-25,8,11.395814553962186,0,0,-2.526007770675971,42,5,3
2023-03-26,8,10.935782508505842,0,0,0.7376731848077461,47,6,3
2023-03-27,8,7.415493324320854,0,0,0.5133511377796888,43,0,3
2023-03-28,8,7.513326761085371,0,0,-0.3497339652531679,42,1,3
2023-03-29,8,5.551309477976488,0,0,0.493417684687968,44,2,3
2023-03-30,8,11.406545157701723,0,0,1.0698476916024244,50,3,3
2023-03-31,8,13.681373436561906,0,0,-1.527654123570575,29,4,3
2023-04-01,8,17.263393036119638,1,0,2.328380907268961,47,5,4
2023-04-02,8,11.802169094329422,0,0,0.7112452332781755,36,6,4
2023-04-03,8,14.351840557171087,0,0,1.5267296451464778,45,0,4
2023-04-04,8,11.51703108704907,0,0,-1.8828669334144663,39,1,4
2023-04-05,8,11.601313371012552,1,0,1.602361973645287,46,2,4
2023-04-06,8,19.373232014852228,0,0,-0.6763171508794521,45,3,4
2023-04-07,8,8.772524794000702,0,0,-0.4143071552859056,51,4,4
2023-04-08,8,19.40973320604386,1,0,0.4131662706617786,39,5,4
2023-04-09,8,6.123833692671372,0,0,0.1021574484291099,42,6,4
2023-04-10,8,19.89034168777996,0,0,0.1208956670884813,37,0,4
2023-04-11,8,18.035688724592397,0,0,-0.6346153374346616,35,1,4
2023-04-12,8,7.719938842881397,0,1,2.1254711117421894,50,2,4
2023-04-13,8,18.383479467479976,0,0,-0.3301959194420721,40,3,4
2023-04-14,8,16.977053738008237,0,0,1.029828628489365,42,4,4
2023-04-15,8,17.731445428888037,0,0,0.272261318431357,47,5,4
2023-04-16,8,18.490854885412823,1,0,-1.4355405463887465,44,6,4
2023-04-17,8,14.61097589214926,0,0,-0.5977031411815287,40,0,4
2023-04-18,8,9.100951341637847,0,0,-1.0137594455571015,53,1,4
2023-04-19,8,19.257995258486428,0,0,0.1171459843782912,41,2,4
2023-04-20,8,8.349689671203208,1,0,1.0570965063240636,45,3,4
2023-04-21,8,9.60213409369839,0,0,-0.5411392784387022,44,4,4
2023-04-22,8,7.501994262287866,0,1,0.5900150182586257,59,5,4
2023-04-23,8,8.721959465853432,1,0,-0.8646257890265007,43,6,4
2023-04-24,8,17.382916485764746,0,0,-0.1338768688536408,37,0,4
2023-04-25,8,13.575753522973212,0,0,0.075437674436962,43,1,4
2023-04-26,8,15.34102860350796,1,1,-0.3732946002549591,49,2,4
2023-04-27,8,10.095921179724712,1,0,0.2695531740952331,53,3,4
2023-04-28,8,12.796760646065124,0,0,0.8156581720976157,36,4,4
2023-04-29,8,19.037159815696903,0,0,-1.403203011455627,33,5,4
2023-04-30,8,16.218056785831966,0,0,0.9143893646592354,43,6,4
2023-05-01,8,10.790827465846563,1,0,1.0200580076648595,48,0,5
2023-05-02,8,7.420395877911212,0,0,-0.080015078368799,40,1,5
2023-05-03,8,13.881141028161933,1,0,1.1499279241961338,40,2,5
2023-05-04,8,12.871067702705275,0,0,1.8685224583781412,51,3,5
2023-05-05,8,15.051171816968465,0,0,-1.8734821913949185,39,4,5
2023-05-06,8,12.169215406394429,0,0,-0.7580926790698729,48,5,5
2023-05-07,8,9.505922266704424,0,0,0.6446114200649796,47,6,5
2023-05-08,8,14.65311505200924,0,0,-1.6073855236395824,48,0,5
2023-05-09,8,15.854558974794465,0,0,-1.3303945321083208,37,1,5
2023-05-10,8,12.526853782463924,0,0,-0.0297282912173722,38,2,5
2023-05-11,8,17.932875141699355,0,0,-2.022299746189176,42,3,5
2023-05-12,8,10.961341823615005,0,1,0.3782711808369789,49,4,5
2023-05-13,8,7.260301041023339,0,0,1.2264342440892209,37,5,5
2023-05-14,8,18.40182414437637,0,0,-0.7658273792410544,47,6,5
2023-05-15,8,6.092249537490336,0,0,0.333410123448666,43,0,5
2023-05-16,8,6.52016144316943,0,0,0.4929160322646772,45,1,5
2023-05-17,8,6.175465385126362,0,0,1.3457500665966535,49,2,5
2023-05-18,8,14.335014938647884,0,0,-0.2686384239759588,40,3,5
2023-05-19,8,9.110415309606712,0,0,-0.1563345660617152,41,4,5
2023-05-20,8,17.635283499243577,0,0,-0.7824275811730975,48,5,5
2023-05-21,8,9.343185484745463,0,0,0.7600128564287298,48,6,5
2023-05-22,8,8.76720868984376,0,0,-0.6872994105474692,46,0,5
2023-05-23,8,5.2311216351666765,0,0,1.032501709874769,46,1,5
2023-05-24,8,15.317781804908648,0,0,-1.5287840135775586,48,2,5
2023-05-25,8,8.998542363106576,0,0,0.9679230941663828,48,3,5
2023-05-26,8,8.80314170755931,0,0,-1.047269788952932,41,4,5
2023-05-27,8,17.3294288406806,1,0,-0.1851870924212872,46,5,5
2023-05-28,8,14.511425656496035,0,0,1.0111536203350282,46,6,5
2023-05-29,8,12.451993334731537,0,0,-0.695103444039941,41,0,5
2023-05-30,8,13.08448466511511,0,0,-0.0416077209709708,34,1,5
2023-05-31,8,11.646541712992054,0,0,-1.0969289256304144,43,2,5
2023-06-01,8,18.35650756816242,0,0,0.957503546133602,34,3,6
2023-06-02,8,8.933871149524027,1,0,0.1651990563279616,44,4,6
2023-06-03,8,18.360361405432386,0,0,-0.2342054368207367,44,5,6
2023-06-04,8,19.56189754378081,0,0,-0.8602203402115242,29,6,6
2023-06-05,8,16.81614612835662,0,0,-0.3783867353087681,46,0,6
2023-06-06,8,19.34147997410635,0,0,-0.3050222065275965,41,1,6
2023-06-07,8,14.94200226856615,0,0,0.6171888324970388,41,2,6
2023-06-08,8,14.652648150862362,0,1,-0.8743183357527442,38,3,6
2023-06-09,8,19.302857061518903,0,0,-0.1758475422435479,43,4,6
2023-06-10,8,6.41551682256304,1,0,0.4790642863121216,51,5,6
2023-06-11,8,14.832105335512706,0,0,-0.3477060613814863,41,6,6
2023-06-12,8,15.874719914088132,0,0,0.2982697305648667,48,0,6
2023-06-13,8,11.017409330281728,0,0,-1.721725070877218,45,1,6
2023-06-14,8,5.244322398300892,0,0,-1.9594976135122573,47,2,6
2023-06-15,8,10.649108257481284,0,0,0.0823058297895136,35,3,6
2023-06-16,8,10.5724889555628,0,0,-1.6666336932784391,44,4,6
2023-06-17,8,13.562877217105653,0,0,0.3432373391630868,46,5,6
2023-06-18,8,12.168778305026017,0,0,-1.7006010606548307,35,6,6
2023-06-19,8,6.807944403767404,0,0,-0.9409808944344692,48,0,6
2023-06-20,8,12.067337905815243,0,0,0.8802860454707073,45,1,6
2023-06-21,8,8.310244666871995,1,0,1.2842469328866144,48,2,6
2023-06-22,8,6.843679749785946,0,0,0.428863585347487,47,3,6
2023-06-23,8,9.301342336285895,0,0,0.595724975476165,47,4,6
2023-06-24,8,5.290416278989827,0,0,-1.0750269232995973,48,5,6
2023-06-25,8,14.058293031393385,0,0,0.5842755257497414,38,6,6
2023-06-26,8,18.93975221133897,0,0,1.5458784408061543,37,0,6
2023-06-27,8,5.279067787898796,1,0,-1.3069862172111,47,1,6
2023-06-28,8,18.78879419256663,0,0,-0.8088605339175885,43,2,6
2023-06-29,8,17.791122401558674,0,0,-1.1386532537403675,40,3,6
2023-06-30,8,12.172486509149152,0,0,0.2698632624613378,40,4,6
2023-07-01,8,8.477522745641386,0,0,0.6869113137021162,55,5,7
2023-07-02,8,19.08898330616688,0,0,1.306798738620561,37,6,7
2023-07-03,8,12.166464942704105,0,0,-0.7725694691974285,33,0,7
2023-07-04,8,16.852928586693924,1,0,-0.5279834009923212,46,1,7
2023-07-05,8,15.177786708236704,1,0,0.9329877240551432,44,2,7
2023-07-06,8,7.414536239463917,1,0,0.1346157997545942,39,3,7
2023-07-07,8,14.037593616548872,0,0,0.693851825471316,44,4,7
2023-07-08,8,15.110364838866683,0,0,-0.608333645004111,37,5,7
2023-07-09,8,7.892024348984314,0,0,0.7122014111507898,39,6,7
2023-07-10,8,7.116607081851008,0,0,1.5538298693209374,53,0,7
2023-07-11,8,9.30916821755493,0,0,2.3103805882531043,49,1,7
2023-07-12,8,11.37931774677305,0,0,-0.1234933825151902,53,2,7
2023-07-13,8,15.22055336169558,1,0,-0.9981086149902726,46,3,7
2023-07-14,8,14.654820964260846,0,0,-0.1757594068846399,46,4,7
2023-07-15,8,15.650234376901894,0,0,-0.0357349051723555,43,5,7
2023-07-16,8,19.05120539994911,0,0,-0.3526960695157228,35,6,7
2023-07-17,8,8.457558933867684,0,0,-0.4114006539665831,44,0,7
2023-07-18,8,17.013667608163075,1,0,-0.4674551728587658,49,1,7
2023-07-19,8,18.95050990527772,0,0,0.0767570140166229,41,2,7
2023-07-20,8,10.69939825033292,0,0,1.8261911740285823,43,3,7
2023-07-21,8,9.918299535761175,0,0,0.9078052341885072,40,4,7
2023-07-22,8,19.124857586753897,1,0,-1.07588317668663,52,5,7
2023-07-23,8,13.014547403138597,0,0,-0.007843973511825,40,6,7
2023-07-24,8,13.294388497705036,0,0,-0.0485671696239016,32,0,7
2023-07-25,8,18.36326825222244,0,0,-0.9624170475107388,34,1,7
2023-07-26,8,8.957633793471821,1,0,-1.9718098152488976,45,2,7
2023-07-27,8,5.82115871536361,0,0,-1.121594137342523,47,3,7
2023-07-28,8,8.5035479813967,1,0,-0.5933875886548781,53,4,7
2023-07-29,8,8.671921121657686,0,0,0.0394563783515753,46,5,7
2023-07-30,8,7.554959404888075,0,1,0.0215285972058193,48,6,7
2023-07-31,8,15.70601548085778,0,0,-1.078213616692678,47,0,7
2023-08-01,8,18.372807438371417,0,0,0.7816796158237481,41,1,8
2023-08-02,8,11.807421936772196,0,0,0.4992107262906052,48,2,8
2023-08-03,8,14.636436611098787,0,0,0.892138206729145,43,3,8
2023-08-04,8,13.39408195929038,0,0,-1.4972662099717116,39,4,8
2023-08-05,8,14.434216408961497,0,0,0.6111056558703275,51,5,8
2023-08-06,8,16.21798645231408,0,0,1.4045182346337863,43,6,8
2023-08-07,8,14.38898664703746,1,0,-1.4031519429488968,50,0,8
2023-08-08,8,9.326554803536414,0,1,-2.2310161160794832,57,1,8
2023-08-09,8,5.110575733339075,0,0,-0.8604357122209785,53,2,8
2023-08-10,8,10.741061559622375,1,0,-0.4198511994383431,49,3,8
2023-08-11,8,9.939485347622515,1,1,0.9910214329983424,54,4,8
2023-08-12,8,18.88225521370171,0,0,-0.077125911694663,49,5,8
2023-08-13,8,9.65428684288479,0,0,0.4755833620104407,53,6,8
2023-08-14,8,17.532448867137717,1,0,-2.182021518144861,40,0,8
2023-08-15,8,6.19780917929169,0,1,-0.4150179537155221,49,1,8
2023-08-16,8,18.89192481771652,1,0,1.007758695067863,39,2,8
2023-08-17,8,14.084813190118044,0,0,-0.4956419910244141,38,3,8
2023-08-18,8,6.973305912399125,0,0,-0.1573416127436919,45,4,8
2023-08-19,8,7.480789292002727,1,0,0.5218128791994091,48,5,8
2023-08-20,8,17.535868317140668,0,0,0.0327292487304284,39,6,8
2023-08-21,8,13.172236540262077,0,0,0.1347750579885141,47,0,8
2023-08-22,8,6.482660779422827,0,0,-0.2042769678271203,44,1,8
2023-08-23,8,14.046058771518902,1,1,-0.692427306395519,54,2,8
2023-08-24,8,9.32117265857296,0,0,0.4272817124474289,45,3,8
2023-08-25,8,9.163109055432804,0,0,-1.163106591342845,48,4,8
2023-08-26,8,14.53360864168668,0,0,-1.878298047361608,43,5,8
2023-08-27,8,5.1508453093773205,0,0,1.0704075899322356,45,6,8
2023-08-28,8,11.233742772592583,0,0,-0.0451373836815143,41,0,8
2023-08-29,8,15.52954955939924,0,0,-0.8084892600937782,51,1,8
2023-08-30,8,18.104207379004595,0,0,-0.4293322820730987,45,2,8
2023-08-31,8,16.736107768319403,1,0,-1.1320353270945802,46,3,8
2023-09-01,8,10.340042108502525,0,1,0.2765334445000909,44,4,9
2023-09-02,8,8.163514590193692,0,0,-0.4111658303807021,42,5,9
2023-09-03,8,10.06573021046609,0,0,-0.1519404492079897,45,6,9
2023-09-04,8,8.616146463130718,0,1,0.7602393760630242,55,0,9
2023-09-05,8,15.65489682348024,0,1,1.3144748186730064,51,1,9
2023-09-06,8,15.535436770825733,0,0,-1.2443893803855717,43,2,9
2023-09-07,8,17.836173606037644,0,0,1.0690194398270791,40,3,9
2023-09-08,8,7.593343368811634,0,0,-0.6466242985625376,48,4,9
2023-09-09,8,8.497818937419023,0,0,0.5508817364816327,44,5,9
2023-09-10,8,9.84619928649084,1,0,-0.076726220887837,49,6,9
2023-09-11,8,8.74739643577647,0,0,-0.305683350092926,41,0,9
2023-09-12,8,14.192558071247287,0,0,-0.2564703518940237,38,1,9
2023-09-13,8,18.210018372577867,0,0,-0.6069934769312528,40,2,9
2023-09-14,8,8.36326289432868,0,0,-1.996110278066496,48,3,9
2023-09-15,8,9.347737477987746,1,0,-1.8389333148390048,43,4,9
2023-09-16,8,15.004711306261886,0,0,1.8238525200252484,36,5,9
2023-09-17,8,14.752637272450118,0,0,0.4018382218167747,41,6,9
2023-09-18,8,6.083708055352458,0,0,0.42233159506273,42,0,9
2023-09-19,8,12.213401560253356,0,1,-0.6345769919615869,46,1,9
2023-09-20,8,17.09672041571429,0,0,0.7161854629314307,39,2,9
2023-09-21,8,18.067039865215783,0,1,0.9884121657494416,36,3,9
2023-09-22,8,13.409128428900946,0,0,-1.4507644771724453,40,4,9
2023-09-23,8,15.233917874310954,0,0,-0.7536360753683811,45,5,9
2023-09-24,8,17.23625815035909,0,0,1.0260024784254664,47,6,9
2023-09-25,8,19.586250347183025,0,0,0.1013457091378296,39,0,9
2023-09-26,8,13.489235647562078,0,0,0.3365938948390165,36,1,9
2023-09-27,8,7.390929472115106,1,0,-0.0758600041378095,48,2,9
2023-09-28,8,7.848246743766642,0,0,0.2306233523483415,45,3,9
2023-09-29,8,16.192558878788645,1,0,0.6437296153989884,54,4,9
2023-09-30,8,14.75702544988646,1,0,0.2727009473771534,35,5,9
2023-10-01,8,19.18764747584739,1,0,0.8454700028580411,44,6,10
2023-10-02,8,9.53851109670263,0,0,0.4902713106357348,44,0,10
2023-10-03,8,5.019375008020285,0,0,-0.4208824876834166,45,1,10
2023-10-04,8,17.8856901796675,0,0,0.3990161477517249,37,2,10
2023-10-05,8,11.57723612155782,1,0,-1.5000851881525687,45,3,10
2023-10-06,8,6.251396420406986,0,0,-0.0765097442564911,54,4,10
2023-10-07,8,7.252790810780522,0,0,-0.2888229990322555,38,5,10
2023-10-08,8,18.2132495578884,0,0,1.5446327750578692,36,6,10
2023-10-09,8,6.912430556597429,0,0,-0.3547329321018572,50,0,10
2023-10-10,8,15.18023601463937,0,0,-0.4761641651582072,33,1,10
2023-10-11,8,11.86659302414624,0,0,1.716421963667162,50,2,10
2023-10-12,8,7.131754176243224,0,0,-0.9817880414094302,46,3,10
2023-10-13,8,19.2576334225873,0,0,-0.3322570708127207,40,4,10
2023-10-14,8,12.297177104269542,0,1,-0.2045364647306367,49,5,10
2023-10-15,8,5.749971459929372,1,0,-0.3057737472327648,46,6,10
2023-10-16,8,7.879156349164777,0,0,-1.7679678209064864,46,0,10
2023-10-17,8,13.21253940580855,1,0,-1.2219952123094624,42,1,10
2023-10-18,8,14.357558667032444,1,0,0.4781431572746513,49,2,10
2023-10-19,8,8.617798050373791,0,0,0.462494872564462,47,3,10
2023-10-20,8,18.11226153296025,0,0,0.9117389665706572,35,4,10
2023-10-21,8,10.872949738620104,0,0,0.0813163656581971,37,5,10
2023-10-22,8,13.545919047485574,1,1,0.7149234759127423,53,6,10
2023-10-23,8,6.631169551592322,0,0,0.4442650963485758,56,0,10
2023-10-24,8,12.126342388997788,0,0,-0.1401527708493615,52,1,10
2023-10-25,8,9.101237547244375,1,0,0.680530713724333,48,2,10
2023-10-26,8,11.97805740966646,0,0,-0.6795295356057458,48,3,10
2023-10-27,8,6.378128895880373,0,1,0.9956610175441593,44,4,10
2023-10-28,8,9.04422759658106,0,0,-0.3287106060060721,37,5,10
2023-10-29,8,15.528412837311802,0,0,-0.1877968078921718,40,6,10
2023-10-30,8,15.482853631924872,0,0,-1.04372176996892,42,0,10
2023-10-31,8,17.364644328946984,0,0,0.1955333001790642,36,1,10
2023-11-01,8,5.162599770430489,0,0,-0.397002741034865,60,2,11
2023-11-02,8,15.95568771143144,0,0,0.3147570282023187,44,3,11
2023-11-03,8,11.809049065831502,0,0,-0.2124357208807819,41,4,11
2023-11-04,8,11.635523154932182,0,0,-0.2307181060187177,43,5,11
2023-11-05,8,11.77161327035149,0,0,0.6501388837690791,38,6,11
2023-11-06,8,10.69832624135851,0,0,-0.5065018665024346,37,0,11
2023-11-07,8,10.454900420031644,0,0,-1.866176335316189,39,1,11
2023-11-08,8,12.51385648663048,0,0,-0.8601576753559561,43,2,11
2023-11-09,8,11.555487669142614,0,0,-2.242797163298664,52,3,11
2023-11-10,8,12.485458959281434,0,0,0.1944144851959942,47,4,11
2023-11-11,8,12.865031852325007,0,0,-0.4319131529757802,42,5,11
2023-11-12,8,5.54607001437553,0,0,-0.3603945461045537,41,6,11
2023-11-13,8,6.172778693584519,0,0,-1.1751321119070266,49,0,11
2023-11-14,8,10.5363903225809,0,0,-1.166572403056091,45,1,11
2023-11-15,8,12.805434640561586,0,0,0.9729609510809436,52,2,11
2023-11-16,8,16.185370693222595,0,0,0.0685378872378746,47,3,11
2023-11-17,8,12.841680420477427,0,0,0.2481135607892792,47,4,11
2023-11-18,8,9.824059298331948,1,0,-0.9130558214248912,48,5,11
2023-11-19,8,12.10596565026622,0,1,-2.038903849345891,51,6,11
2023-11-20,8,18.523400358262965,1,0,0.7741907468258887,38,0,11
2023-11-21,8,18.861307261514547,0,0,-1.3371133866938898,39,1,11
2023-11-22,8,13.547452713292074,0,0,-0.6738846710373503,46,2,11
2023-11-23,8,17.924152469953576,0,0,1.169361545702681,48,3,11
2023-11-24,8,14.798004076540645,1,0,-0.6107624698350406,43,4,11
2023-11-25,8,15.50654072828451,1,0,2.2132886078899348,44,5,11
2023-11-26,8,13.405201408685624,0,0,1.6411651421030624,51,6,11
2023-11-27,8,11.815893714800588,0,0,0.1652382572669636,39,0,11
2023-11-28,8,6.911132770120274,0,0,-0.4464948006944289,49,1,11
2023-11-29,8,11.84848713557138,0,0,0.5950172434998996,48,2,11
2023-11-30,8,5.028248253335001,1,0,1.6235889998067847,52,3,11
2023-12-01,8,7.517715524428646,0,0,1.1266011252239596,47,4,12
2023-12-02,8,12.685000817635846,0,0,-0.5871209165986535,50,5,12
2023-12-03,8,6.832200488998616,1,0,-0.7738470314773757,46,6,12
2023-12-04,8,19.686539886100128,0,0,0.4754423328003517,37,0,12
